sitename :,bullshoals
years: ,2013,2018
lat: ,36.562833,lon: ,-93.06663

date,tmin,tmax,vpd,sm,srad,dl,swe,prcp,MAP_worldclim,MAT_worldclim,GLDAS_soilfraction_clay,GLDAS_soilfraction_sand,GLDAS_soilfraction_silt,GLDAS_porosity,GLDAS_soiltex,gcc,rcc,gcc_lowess,rcc_lowess,gcc_norm,rcc_norm,gcc_lowess_norm,rcc_lowess_norm
2016-04-04,5.42,25.5,984.5359990250276,1.2758,513.95,12.555983333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.32724,0.41217,0.3278146981510444,0.4151764372427786,0.023499999999999965,0.06185999999999997,0.013877753231451628,0.028763656029605567
2016-04-05,5.42,22.25,775.5746100569577,1.1681444444444449,486.28,12.595194444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.32775,0.41164,0.3281027753808344,0.4141493562596198,0.024009999999999976,0.061329999999999996,0.01416583046124159,0.027736575046446776
2016-04-06,8.28,20.21,529.6774796011896,1.0604888888888888,296.87,12.6343,0.0,2.62,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.32839,0.4114,0.3285574156471629,0.413231666944039,0.024650000000000005,0.06108999999999998,0.014620470727570112,0.026818885730865993
2016-04-07,7.76,21.15,664.9290487423316,1.040166666666667,426.7,12.673291666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.32913,0.41113,0.3295504465264605,0.4124212518315953,0.025389999999999968,0.060819999999999985,0.015613501606867697,0.026008470618422264
2016-04-08,3.59,19.14,652.2422475732218,0.9323222222222224,470.83,12.712161111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.32974,0.41096,0.3314796612474888,0.411705723919201,0.025999999999999968,0.06064999999999998,0.017542716327896002,0.025292942706028
2016-04-09,2.58,19.77,698.3151392337322,0.8566444444444444,490.74,12.7509,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33025,0.41105,0.3338512582320119,0.4110631199395846,0.026509999999999978,0.060740000000000016,0.019914313312419107,0.02465033872641159
2016-04-10,5.63,23.34,786.9580098987678,0.7943777777777777,364.03,12.789502777777775,0.0,11.32,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33098,0.41113,0.3361191074842072,0.4104618164206802,0.027239999999999986,0.060819999999999985,0.022182162564614416,0.024049035207507174
2016-04-11,11.82,18.68,345.9102263780442,1.1175000000000002,232.97,12.827955555555556,0.0,1.62,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33225,0.41095,0.3382683240799704,0.4098622116785375,0.02850999999999998,0.06063999999999997,0.024331379160377586,0.023449430465364463
2016-04-12,3.81,19.28,624.8370036094524,1.112933333333333,461.02,12.866255555555554,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33417,0.41057,0.3403914419408493,0.4092261097319715,0.030430000000000013,0.06025999999999998,0.026454497021256518,0.02281332851879847
2016-04-13,4.16,15.93,412.3601256818679,1.0525666666666669,387.41,12.904391666666664,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33657,0.41015,0.3425274692415764,0.4085298449383839,0.03282999999999997,0.059840000000000004,0.028590524321983612,0.022117063725210884
2016-04-14,5.05,22.52,818.3952070117441,0.9922,494.72,12.942352777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.33932,0.40955,0.3446665888858283,0.4077650362741253,0.03558,0.059240000000000015,0.03072964396623551,0.021352255060952285
2016-04-15,7.97,20.72,622.9724527467323,0.9318333333333332,406.25,12.980136111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.34234,0.40866,0.346772171306937,0.4069273554508874,0.03859999999999997,0.05835000000000001,0.03283522638734421,0.020514574237714356
2016-04-16,12.62,18.89,327.9506633561921,0.8714666666666667,221.8,13.017725,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.34589,0.40725,0.3488449962884705,0.4060085888505358,0.042149999999999965,0.05693999999999999,0.0349080513688777,0.019595807637362794
2016-04-17,14.84,24.66,624.9681475375676,0.8111,322.71,13.055116666666668,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35,0.40543,0.3510776174289902,0.4049975032566488,0.04625999999999997,0.05512,0.0371406725093974,0.018584722043475776
2016-04-18,15.3,23.2,490.7603270815914,0.7507333333333334,201.2,13.09229722222222,0.0,2.69,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35416,0.40358,0.3538049230517134,0.4038853559411778,0.050419999999999965,0.053269999999999984,0.03986797813212062,0.017472574728004786
2016-04-19,13.02,19.31,335.8361036467961,0.7813555555555556,224.92,13.12926111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.35785,0.40205,0.3569565577021598,0.4026707410774084,0.05410999999999999,0.05174000000000001,0.043019612782566996,0.016257959864235394
2016-04-20,13.53,20.7,399.8380291949716,0.7193222222222223,194.47,13.165994444444443,0.0,2.06,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36092,0.40107,0.3602192313842606,0.4013611077739921,0.05718000000000001,0.05075999999999997,0.04628228646466781,0.01494832656081907
2016-04-21,8.17,23.81,890.44335342175,0.7259555555555555,489.36,13.202488888888888,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3637,0.40036,0.3634590383102307,0.3999715086172718,0.05996000000000001,0.05004999999999998,0.0495220933906379,0.013558727404098803
2016-04-22,9.07,24.43,923.2564083994444,0.6616333333333333,483.54,13.238733333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.36645,0.39961,0.3665097587563695,0.3985233643250267,0.06270999999999999,0.04930000000000001,0.0525728138367767,0.012110583111853701
2016-04-23,8.08,27.41,1170.016733291155,0.5973111111111111,530.38,13.274719444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3694,0.39847,0.3690358518564196,0.3970469637024298,0.06566,0.04815999999999998,0.05509890693682684,0.010634182489256794
2016-04-24,9.83,27.35,1150.7822991602884,0.5527222222222222,505.43,13.31043611111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37293,0.39674,0.371069824481222,0.3955858337346122,0.06918999999999997,0.04642999999999997,0.05713287956162921,0.009173052521439184
2016-04-25,11.71,27.54,1136.1371030399205,0.5081333333333333,479.81,13.345869444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.37684,0.39464,0.3729994555528756,0.394192055748865,0.0731,0.04432999999999998,0.05906251063328283,0.0077792745356919935
2016-04-26,14.83,27.29,806.3981709589259,0.4635444444444445,298.75,13.38101111111111,0.0,12.56,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38053,0.39251,0.3749679973237416,0.3929082626510448,0.07678999999999997,0.042200000000000015,0.0610310524041488,0.006495481437871764
2016-04-27,13.44,26.75,948.5709897929704,0.8376222222222223,430.68,13.41585,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38339,0.39066,0.3769229616220887,0.3917530957876622,0.07965,0.04035,0.06298601670249593,0.005340314574489191
2016-04-28,9.83,26.2,1023.235712230229,0.7790777777777779,499.18,13.450375,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38521,0.38886,0.3788017307159848,0.3907245498738829,0.08146999999999999,0.03854999999999997,0.06486478579639199,0.004311768660709869
2016-04-29,10.83,16.89,284.9097827882151,0.7205333333333334,177.94,13.484575,0.0,42.31,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38636,0.38692,0.3806243911784304,0.3898136142593445,0.08261999999999997,0.036609999999999976,0.0666874462588376,0.003400833046171503
2016-04-30,12.04,25.9,810.7976390673507,2.072322222222222,449.49,13.518433333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38714,0.38525,0.3824628130480101,0.3890149944489959,0.08339999999999997,0.03493999999999997,0.06852586812841732,0.002602213235822881
2016-05-01,10.34,21.29,538.6988598491616,1.988788888888889,389.87,13.551944444444445,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38783,0.38427,0.3843508026250994,0.388328516917682,0.08409,0.03395999999999999,0.07041385770550662,0.0019157357045089807
2016-05-02,10.68,14.77,184.9549291851315,1.905255555555556,170.41,13.585094444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38795,0.38439,0.3862259924993524,0.3877539934514127,0.08421000000000001,0.03408,0.07228904757975962,0.0013412122382396863
2016-05-03,7.25,20.17,548.1633923290805,1.8217222222222225,461.67,13.617869444444445,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38739,0.38534,0.387935028879586,0.3872889738017739,0.08365,0.035030000000000006,0.07399808395999319,0.0008761925886008881
2016-05-04,7.05,22.83,741.163190428266,1.738188888888889,516.44,13.650258333333332,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38698,0.38649,0.3894425978393385,0.3869316647462225,0.08323999999999998,0.03617999999999999,0.0755056529197457,0.0005188835330494634
2016-05-05,6.5,22.74,746.8355450701933,1.6546555555555558,525.06,13.68224722222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38752,0.38721,0.390917126724068,0.3866807647999821,0.08377999999999997,0.03689999999999999,0.07698018180447519,0.00026798358680907297
2016-05-06,4.67,26.65,1016.2131259588652,1.5711222222222223,577.13,13.713825,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.38947,0.38746,0.392422653933356,0.3865281038634117,0.08572999999999997,0.037150000000000016,0.07848570901376323,0.0001153226502386695
2016-05-07,7.12,30.09,1256.7685524367134,1.487588888888889,574.02,13.744977777777777,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39227,0.38762,0.3939126785485469,0.3864523003230443,0.08853,0.03731000000000001,0.0799757336289541,3.951910987126661e-05
2016-05-08,10.89,26.5,927.4906898454816,1.4069666666666665,495.32,13.775694444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3952,0.38765,0.3953496544203011,0.3864227069500088,0.09145999999999999,0.037339999999999984,0.08141270950070834,9.925736835780796e-06
2016-05-09,13.75,21.28,427.5358526607663,1.3263444444444443,220.82,13.805961111111111,0.0,7.95,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39755,0.38753,0.3967285464126801,0.3864129170519511,0.09381,0.037219999999999975,0.08279160149308734,1.358387780592274e-07
2016-05-10,13.79,30.59,1210.4273273309764,1.5107222222222223,507.42,13.835761111111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3994,0.38703,0.3980644529032245,0.386412781213173,0.09565999999999997,0.036719999999999975,0.08412750798363172,0.0
2016-05-11,15.85,31.09,1085.2685254673067,1.421266666666667,351.61,13.865086111111111,0.0,8.73,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40122,0.38621,0.3993736439284376,0.3864268569086248,0.09748000000000001,0.03589999999999999,0.08543669900884482,1.4075695451809533e-05
2016-05-12,15.32,23.36,500.62456946096313,1.635388888888889,307.45,13.893922222222225,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40285,0.38541,0.4006533233667466,0.3864641181829885,0.09910999999999998,0.035099999999999965,0.0867163784471538,5.1336969815463096e-05
2016-05-13,8.0,27.49,1034.9967332911542,1.5506111111111112,552.63,13.922252777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40414,0.38501,0.4018847303645244,0.386533042833997,0.10039999999999999,0.03470000000000001,0.08794778544493159,0.00012026162082395819
2016-05-14,7.74,19.06,482.6508785335407,1.465833333333333,424.84,13.950066666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40472,0.38503,0.4030688017380804,0.3866422311867512,0.10098000000000001,0.03471999999999997,0.08913185681848762,0.00022944997357815522
2016-05-15,5.47,19.81,560.5157555753427,1.3810555555555557,371.34,13.977352777777778,0.0,2.41,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40466,0.38525,0.404226119527328,0.386797910494114,0.10092000000000001,0.03493999999999997,0.09028917460773522,0.00038512928094097676
2016-05-16,8.14,14.38,251.86113662410776,1.376611111111111,194.41,14.004091666666667,0.0,18.49,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40454,0.38562,0.4053610915155312,0.3869992405648295,0.1008,0.03531000000000001,0.0914241465959384,0.0005864593516564653
2016-05-17,10.87,14.79,179.32910070432604,1.9054888888888888,127.2,14.030275,0.0,2.28,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40494,0.3861,0.4064634215042172,0.3872374709865399,0.10120000000000001,0.03578999999999999,0.09252647658462443,0.0008246897733668601
2016-05-18,8.55,20.04,514.2725042718337,1.873488888888889,428.68,14.055886111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40602,0.38693,0.4075362760011663,0.3874978679938443,0.10227999999999998,0.036619999999999986,0.09359933108157353,0.0010850867806712627
2016-05-19,7.29,19.97,537.0674327670561,1.7629555555555558,342.01,14.080916666666669,0.0,4.73,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40744,0.38812,0.4086019936518051,0.3877620635810809,0.10370000000000001,0.03781000000000001,0.09466504873221232,0.001349282367907878
2016-05-20,9.08,18.66,429.40687457479953,1.813077777777778,369.03,14.105347222222225,0.0,1.84,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40898,0.38928,0.4096654058412774,0.3880098785403331,0.10524,0.038970000000000005,0.09572846092168463,0.0015970973271600686
2016-05-21,8.98,24.37,750.0052506630591,1.7616111111111112,501.56,14.129166666666666,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41045,0.38998,0.4106950787020766,0.3882197742970337,0.10670999999999997,0.03966999999999998,0.09675813378248382,0.0018069930838606751
2016-05-22,11.21,27.07,892.8602709453908,1.6490555555555555,501.2,14.152363888888887,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41222,0.39019,0.4116600410272789,0.3883705649298576,0.10847999999999997,0.03987999999999997,0.09772309610768609,0.0019577837166845913
2016-05-23,11.32,27.39,902.8245648352922,1.5365,378.77,14.174922222222223,0.0,2.03,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41441,0.39015,0.4125533865593814,0.388445696225012,0.11066999999999999,0.03983999999999999,0.09861644163978861,0.0020329150118389983
2016-05-24,13.28,27.55,870.2137219602491,1.4916111111111112,353.61,14.196833333333332,0.0,36.13,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41647,0.38995,0.4133461717881107,0.3884364382168398,0.11273,0.03964000000000001,0.09940922686851789,0.002023657003666801
2016-05-25,16.48,26.54,687.5836550901372,2.5811333333333333,276.69,14.218080555555554,0.0,5.58,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41781,0.38967,0.4139292596152572,0.3883420546607634,0.11407,0.039360000000000006,0.09999231469566439,0.0019292734475903628
2016-05-26,17.15,31.06,1041.5339176722948,2.612177777777778,451.39,14.238652777777778,0.0,1.45,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41815,0.38914,0.4142401315175139,0.3881693223583374,0.11441000000000001,0.038829999999999976,0.10030318659792109,0.0017565411451643809
2016-05-27,18.32,24.78,463.3822060197058,2.4993555555555558,252.58,14.258538888888888,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41784,0.38831,0.4143935644411888,0.3879328159949281,0.11409999999999998,0.03799999999999998,0.10045661952159601,0.0015200347817551085
2016-05-28,15.54,29.74,979.3783789956784,2.3505444444444445,469.55,14.277725,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41725,0.38743,0.4144838926523422,0.3876555668781713,0.11351,0.037119999999999986,0.10054694773274941,0.0012427856649983027
2016-05-29,16.31,29.62,945.000974134926,2.2017333333333338,446.16,14.2962,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41677,0.38673,0.4145215065490226,0.3873691071667501,0.11302999999999996,0.03642000000000001,0.1005845616294298,0.0009563259535770863
2016-05-30,15.76,26.9,743.6902986844723,2.0529222222222225,403.11,14.31395277777778,0.0,0.59,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41665,0.38621,0.4144544741675339,0.3871098774889899,0.11291000000000001,0.03589999999999999,0.1005175292479411,0.0006970962758168775
2016-05-31,16.72,27.11,723.2545739965685,1.9707888888888887,380.45,14.330972222222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41663,0.38573,0.4141781540889988,0.3869116551772211,0.11288999999999999,0.03542000000000001,0.10024120916940599,0.0004988739640480744
2016-06-01,17.98,28.37,773.8218038061532,1.8683333333333327,371.17,14.34724722222222,0.0,1.76,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41626,0.3854,0.4135692399676374,0.3867994977308153,0.11252000000000001,0.03509000000000001,0.0996322950480446,0.00038671651764227155
2016-06-02,17.42,26.74,663.0444795928563,1.8245444444444443,259.52,14.362766666666666,0.0,11.89,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41511,0.38528,0.4125979640398692,0.3867888539054204,0.11136999999999997,0.03497,0.09866101912027642,0.0003760726922473756
2016-06-03,18.28,24.08,411.1060929062537,2.1164666666666663,174.47,14.377519444444443,0.0,22.14,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41249,0.3854,0.4114738270979035,0.386887387808108,0.10875000000000001,0.03509000000000001,0.09753688217831069,0.0004746065949349787
2016-06-04,19.08,28.38,723.8016069079581,2.7368444444444444,262.65,14.3915,0.0,25.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.4087,0.38571,0.4104691628265101,0.3870968242357971,0.10496,0.03539999999999999,0.0965322179069173,0.0006840430226240923
2016-06-05,13.99,27.28,831.2328890788338,3.427955555555556,472.84,14.404694444444443,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.4049,0.38616,0.4095283468336146,0.3874144498591557,0.10115999999999997,0.03584999999999999,0.09559140191402182,0.0010016686459826674
2016-06-06,12.85,31.27,1167.138759565028,3.257955555555556,543.47,14.417094444444444,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40219,0.38672,0.4085873334085315,0.3878343047057919,0.09844999999999998,0.03641,0.0946503884889387,0.0014215234926188702
2016-06-07,14.79,29.68,996.360331467546,3.087955555555556,498.34,14.428694444444446,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40043,0.3875,0.4076766884003377,0.3883483661192879,0.09669,0.03719,0.09373974348074493,0.0019355849061148955
2016-06-08,12.8,29.93,1061.402070796165,2.917955555555556,529.28,14.439486111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39887,0.38852,0.4068426588618192,0.3889476729336241,0.09512999999999999,0.038209999999999966,0.09290571394222641,0.0025348917204510713
2016-06-09,15.51,32.15,1187.123116992886,2.7479555555555555,511.76,14.449458333333334,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39775,0.38959,0.4060539378365957,0.3896226019746723,0.09400999999999998,0.03927999999999998,0.09211699291700293,0.0032098207614992824
2016-06-10,16.81,32.11,1148.3556705338233,2.586788888888889,489.3,14.458608333333332,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39734,0.39053,0.4052350759683775,0.3903622772078667,0.09360000000000002,0.04021999999999998,0.0912981310487847,0.003949495994693686
2016-06-11,18.06,33.15,1206.297198515063,2.425622222222222,475.99,14.466925,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39867,0.39127,0.4043646716648569,0.3911544734052629,0.09493000000000001,0.040959999999999996,0.09042772674526411,0.004741692192089864
2016-06-12,19.83,32.92,1117.108000277865,2.274155555555556,328.23,14.474408333333336,0.0,2.14,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40157,0.39193,0.4035021250466309,0.3919865464362065,0.09782999999999997,0.04161999999999999,0.08956518012703812,0.005573765223033489
2016-06-13,18.39,32.1,1094.1113615924955,2.1940222222222223,455.44,14.48104722222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40452,0.39261,0.4027651385380973,0.3928464873497426,0.10077999999999998,0.042300000000000004,0.08882819361850453,0.0064337061365695725
2016-06-14,19.58,33.54,1189.6331072325274,2.0401777777777776,452.97,14.486841666666663,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40598,0.39338,0.4021603097843788,0.393723946545293,0.10224,0.04307,0.08822336486478599,0.0073111653321200065
2016-06-15,21.71,35.8,1344.1551871370575,1.8863333333333328,437.75,14.49178611111111,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.4054,0.39428,0.4014699106757443,0.3946110602068761,0.10165999999999997,0.04397000000000001,0.08753296575615149,0.008198278993703068
2016-06-16,22.59,35.77,1299.0872362739392,1.735166666666667,411.75,14.495875,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40372,0.39527,0.400676127906393,0.3955027070183725,0.09998000000000001,0.04496,0.08673918298680022,0.009089925805199461
2016-06-17,21.45,33.88,1143.6597431594696,1.6045444444444443,404.29,14.499105555555555,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40163,0.39629,0.3998369460565336,0.3963960163377379,0.09788999999999998,0.045979999999999965,0.0859000011369408,0.009983235124564893
2016-06-18,21.56,31.22,859.2781433957175,1.4764555555555556,340.52,14.501477777777778,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39984,0.39728,0.3989568222300005,0.3972895851886155,0.09609999999999996,0.04697000000000001,0.08501987731040772,0.010876803975442495
2016-06-19,17.72,31.62,1072.7752069238134,1.3483666666666667,451.14,14.50298888888889,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39828,0.39825,0.3980166978523859,0.3981818032918652,0.09454000000000001,0.04793999999999998,0.08407975293279313,0.011769022078692182
2016-06-20,20.29,33.46,1152.96796643653,1.2255333333333334,425.7,14.503638888888888,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39656,0.39924,0.3971307583862896,0.3990682373757377,0.09282000000000001,0.048929999999999974,0.0831938134666968,0.012655456162564693
2016-06-21,20.63,34.45,1242.1263105127318,1.1047444444444443,436.17,14.503425,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39497,0.40018,0.3968934260534192,0.3999392190699922,0.09122999999999998,0.04986999999999997,0.08295648113382642,0.013526437856819173
2016-06-22,21.31,35.77,1358.9644741669722,0.9839555555555556,442.94,14.50234722222222,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39376,0.40106,0.3973003335233402,0.4007786264897967,0.09001999999999999,0.05075000000000002,0.08336338860374742,0.014365845276623657
2016-06-23,22.63,36.4,1371.423251720514,0.8631666666666666,317.61,14.500411111111111,0.0,8.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39263,0.40195,0.397639779964517,0.4015646406772619,0.08888999999999997,0.051639999999999964,0.0837028350449242,0.015151859464088868
2016-06-24,21.16,31.37,897.358061759091,1.0113,268.57,14.497611111111112,0.0,9.38,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39138,0.40286,0.3978572114270174,0.4022722036350975,0.08764,0.052549999999999986,0.08392026650742462,0.015859422421924507
2016-06-25,22.1,33.55,1075.1474502687715,1.236688888888889,384.25,14.493955555555557,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39053,0.40371,0.3980277088738831,0.402876185721107,0.08678999999999998,0.0534,0.08409076395429033,0.016463404507933987
2016-06-26,21.88,35.11,1258.7016466132222,1.1451888888888888,312.45,14.489441666666666,0.0,7.06,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39058,0.40438,0.398194490300253,0.4033531797536382,0.08683999999999997,0.05407000000000001,0.08425754538066021,0.016940398540465196
2016-06-27,21.59,31.56,892.9521168586994,1.2906333333333333,349.76,14.484075,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39175,0.405,0.3983932917321306,0.403682982999636,0.08800999999999998,0.054690000000000016,0.08445634681253783,0.01727020178646299
2016-06-28,17.43,33.53,1263.264341043964,1.1929,486.66,14.477861111111112,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.3937,0.4056,0.3986582337867825,0.4038515338378589,0.08995999999999998,0.055290000000000006,0.08472128886718971,0.01743875262468586
2016-06-29,18.27,31.43,1035.515093897793,1.0951666666666668,435.4,14.470805555555556,0.0,0.0,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39604,0.40603,0.3990200768423846,0.4038527073313024,0.0923,0.05571999999999999,0.08508313192279182,0.01743992611812939
2016-06-30,18.67,32.13,1086.2690676607865,0.9974333333333332,327.54,14.462908333333331,0.0,35.34,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.39843,0.40612,0.3995425448232751,0.4036870393258693,0.09469,0.05580999999999997,0.08560559990368233,0.017274258112696284
2016-07-01,18.08,31.0,1002.46811177987,2.0783555555555555,320.88,14.454177777777778,0.0,2.08,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40166,0.40576,0.4003200487515655,0.4033589830457258,0.09792000000000001,0.05545,0.08638310383197273,0.0169462018325528
2016-07-02,19.32,29.69,828.7357756694641,2.0113444444444446,272.33,14.444619444444443,0.0,4.3,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.40593,0.40506,0.4008639802083708,0.4028750968210433,0.10219,0.054749999999999965,0.08692703528877799,0.01646231560787026
2016-07-03,20.57,29.78,773.9298360612356,2.017977777777778,243.01,14.43423888888889,0.0,44.85,1084.0,13.9,0.219999999,0.49000001,0.280000001,0.446999997,4.0,0.41002,0.40412,0.4012651146627453,0.4022453075430869,0.10627999999999999,0.05380999999999997,0.0873281697431525,0.015832526329913887
